,song_name,rhythm_L2,pitch_L2,pitch_der_L2,pitch_med_L2,vib_frame_L2,rhythm_L6_L2,pitch_L6_L2,pitch_der_L6_L2,pitch_med_L6_L2,vib_frame_L6_L2,timbral_dist,pitch_dist,pitch_der_dist,pitch_med_dist,vib_segment_dist,vib_frame_dist,volume_dist,pitch_dynamic_dist,emolina_rhythm_mfcc_dist,emolina_rhythm_pitch_dist,melodiousness,articulation,rhythmic_complexity,rhythm_stability,dissonance,tonality,modality,GT
45,VHEN_4,-0.614248491,-0.688766665,-1.0060807379999999,-1.034028727,-1.698805067,-0.433857321,-0.650319405,-0.973396991,-1.01978222,-1.628252908,-2.7460516310000003,-1.298542222,-2.159670599,-1.189543387,-1.088522083,-1.216075741,-1.262501404,-0.014453135,-0.382645055,-1.1452661020000001,6.927181243896484,2.917226552963257,3.4793620109558105,4.591113090515137,3.5481057167053223,6.892533302307129,5.914254188537598,3.2
46,VHEN_5,-0.320693259,0.161526681,-0.710279227,-0.882911661,0.791068147,-0.36312835,0.147322925,-0.768920154,-0.92639765,0.620145153,-0.61514549,-1.093635104,-0.707627765,-1.044099565,-0.141234453,-0.561044789,-0.825215351,0.189732428,-0.35534455,-0.8721853340000001,7.197081089019775,3.2783024311065674,3.6600284576416016,4.991808891296387,3.4278488159179688,7.084498405456543,5.587374687194824,3.2
47,VHEN_7,-0.48449350700000005,-0.08778655699999999,-0.70383481,1.318620581,0.476747804,-0.526780489,-0.041032196,-0.735048785,1.295783057,0.492887088,-0.8496563140000001,-1.046308934,0.46298396,1.4045932319999999,-0.45634155299999996,-0.35775211,0.427944835,-0.920076163,-0.37166288299999994,-0.14329562699999998,6.982949733734131,3.0527498722076416,3.557593584060669,4.7147016525268555,3.5434346199035645,6.96761417388916,5.893925666809082,3.2
48,BAND_6,0.5707871179999999,-0.794361502,-0.29819145199999997,0.436545003,-1.361344614,0.536189714,-0.8174026740000001,-0.116481316,0.6359974660000001,-1.263841844,1.774968277,0.20071185,-0.16987916,-0.29557564199999997,1.452320434,-0.178959139,1.253638101,0.225765175,1.405390423,-0.23611796399999999,6.447747707366943,3.818897247314453,3.9049949645996094,4.782422065734863,3.6321144104003906,6.909932613372803,5.5970964431762695,1.8
49,BAND_3,2.608769702,-0.639498597,0.016828085,0.44897803299999994,-0.38339227200000003,2.454763837,-0.585210974,0.421867723,0.8176527159999999,0.21288868600000002,0.8945970609999999,-0.16284784900000002,0.019688986999999998,0.6951784870000001,0.877169557,-0.31830882,0.342061522,0.7326258090000001,0.38595361799999994,0.032810123999999996,6.103872299194336,3.540348529815674,3.721284866333008,4.511653900146484,3.758392810821533,6.659211158752441,5.767058372497559,1.8
50,BAND_7,3.5095902860000003,-0.794361502,0.084955373,0.387294329,-1.5082101330000002,3.3610409810000004,-0.8174026740000001,0.704160824,1.060940305,-1.172541686,0.90263114,-0.48107468,-1.0031225000000001,-0.11638809800000001,4.519592381,-0.424334637,0.7516938040000001,0.7854738370000001,0.109204485,-0.77427539,6.126397132873535,3.6332035064697266,3.7321135997772217,4.615557670593262,3.7708582878112793,6.670802116394043,5.690253257751465,1.8
51,BAND_0,0.339811208,-0.794361502,-0.335492759,-0.264212204,-1.652690915,0.283917353,-0.8174026740000001,-0.038689383,0.059383575999999993,-1.5053526469999998,1.032800124,-0.405859267,-1.114679825,-0.380498546,0.11406331,0.17346925,0.5500552089999999,1.494117851,0.5296909879999999,-0.661120656,6.009795188903809,3.873319149017334,3.8381705284118652,4.732410430908203,3.877683639526367,6.699182033538818,5.6956377029418945,1.8
52,BAND_5,-0.424852775,-0.794361502,4.808705345,-0.167045033,1.0691861059999999,-0.45939944299999996,-0.8174026740000001,4.6017448089999995,-0.188452187,1.009530616,1.3584172890000001,1.090580387,2.85231981,0.00867445,1.275737895,3.05515332,0.040611085,-0.141768839,-0.012478727,-0.265531728,6.109959125518799,3.8130240440368652,3.954404830932617,4.627519607543945,3.7987465858459473,6.719907283782959,5.589067459106445,1.8
53,BAND_4,1.157824342,-0.794361502,-0.8891654529999999,-1.060878,-0.471616827,1.9236782030000001,-0.8174026740000001,-0.803447134,-1.05993965,0.064531849,-2.0005215119999997,-0.384602447,-0.7252866020000001,0.036276183,0.251564468,0.372643244,-0.661648993,1.124181654,0.5173443670000001,-1.0329416759999999,6.469727516174316,3.6402478218078613,3.7562572956085205,4.740431785583496,3.603472948074341,6.880826473236084,5.68287992477417,1.8
54,BAND_2,0.21958897600000002,-0.794361502,0.9551901620000001,2.0822789569999998,0.7176573629999999,0.17930731100000002,-0.8174026740000001,0.785286658,1.735559144,0.486632313,1.78126568,1.3488468980000001,1.093732249,0.3836098,0.183439701,1.08678411,1.429046871,-0.14417102199999998,2.570096749,1.825703714,6.539328098297119,3.6375937461853027,3.9479594230651855,4.726441383361816,3.6227993965148926,6.903594017028809,5.617220401763916,1.8
55,BAND_1,-0.389325914,-0.794361502,-0.009058403000000001,-0.523747551,2.688990463,-0.41890316,-0.8174026740000001,-0.048951870999999994,-0.5358881329999999,2.758111495,0.803718371,1.473138791,0.082843122,-0.155588261,1.516747874,2.359426052,0.570389555,0.482798766,0.615803819,-0.21000334899999998,6.0690131187438965,3.9197890758514404,4.032294273376465,4.686156749725342,3.829343318939209,6.712586879730225,5.5564799308776855,1.8
56,NJAT_0,-0.185028042,0.619711125,-0.165698504,-0.7742900359999999,-0.295158242,-0.22921885600000003,0.655455291,-0.21779341100000002,-0.791025335,-0.403515511,0.031947441,-0.958006516,-0.321618271,1.537469481,-0.347973211,-0.319226243,1.107194648,0.16090623099999998,-0.374652806,-0.7425127140000001,6.401721000671387,3.1841225624084473,3.6908888816833496,4.572755813598633,3.749948024749756,6.755032539367676,5.78558874130249,2.2
57,NJAT_6,0.20813767,0.318694105,-0.68038339,-0.49203757200000003,-0.68568343,0.153188791,0.279266385,-0.730992271,-0.539459215,-0.858441978,-0.20409402100000001,-0.9498714229999999,-0.327275443,-0.272700659,0.302442888,-0.10473781199999999,-0.332117341,0.285819752,-0.089683501,-0.404689765,6.826876640319824,3.4751944541931152,4.024167060852051,5.066727638244629,3.6979637145996094,6.978909492492676,5.439713001251221,2.2
58,NJAT_1,0.160408658,0.09447968300000001,-0.09175372300000001,-0.52296191,1.1400568640000002,0.12181233300000001,0.105724527,-0.160435915,-0.576466327,1.021084285,-0.606419947,-1.01917653,-0.98118113,-0.870619422,-0.723352068,-0.212492213,0.7628730990000001,0.48760313299999997,-0.356003807,-0.91273867,6.7436981201171875,3.4206974506378174,3.918788433074951,4.906519412994385,3.6901657581329346,6.925168514251709,5.506006240844727,2.2
59,NJAT_4,-0.668363409,-0.464922255,-0.886000757,-0.909297094,-1.689410495,-0.505869129,-0.326373284,-0.815725369,-0.86163279,-1.6132457059999998,-2.286013111,-1.118452849,-1.935498533,-1.176238579,-0.524094242,-1.116474389,-0.7671125870000001,0.06241672400000001,-0.356691508,-1.08201293,7.318547248840332,3.1635570526123047,3.7576470375061035,5.127062797546387,3.4410786628723145,7.159482002258301,5.433323860168457,2.2
60,NJAT_7,-0.818002722,1.283011748,-0.482990342,-0.84693097,-0.850694058,-0.8548356690000001,1.367931302,-0.5148874720000001,-0.880574317,-0.97494261,-0.366759485,-0.7624795209999999,-0.417578719,-0.8822275940000001,-0.967128146,-0.6578445470000001,-0.48266680799999995,0.5308424279999999,-0.37326112,-0.580741686,7.069522857666016,3.507728099822998,3.7343039512634277,5.123291015625,3.5256290435791016,7.106825351715088,5.534241199493408,2.2
61,NJAT_3,1.88130745,0.8278491570000001,-0.549687326,-0.5405803889999999,-0.9818446820000001,1.742461263,0.843537165,-0.586001115,-0.5654123670000001,-1.139048761,-0.025287485,-0.855953612,0.385475411,-0.34972942,0.138304502,-0.21220545899999999,0.545839804,0.65575595,2.654680522,-1.045741829,6.614214897155762,3.527837038040161,3.871873378753662,4.859109878540039,3.7349143028259277,6.911763668060303,5.654074668884277,2.2
62,NJAT_5,-0.008006181999999999,0.5989251879999999,-0.155203036,-0.146013687,1.137198372,-0.062577185,0.543525712,-0.24917176300000002,-0.26057715600000003,1.041075435,-0.356288889,-0.7837054840000001,-0.262297267,-0.788050785,-0.577683462,0.800200542,-0.168046992,-0.982532924,-0.22863004,-0.050886667999999996,6.677828311920166,3.852133274078369,4.033519744873047,5.236073970794678,3.8271052837371826,6.9156036376953125,5.394833564758301,2.2
63,NJAT_2,0.503898951,0.604656414,-0.041492489,0.293601684,1.98290098,0.423939716,0.529532885,-0.121096381,0.18890142699999998,1.842037629,0.008815248000000001,-0.37566041,0.44498675,1.036545088,-0.555119265,0.16529972,-0.03567061,-1.626317994,0.45401968,-0.095650347,6.454644203186035,3.600989580154419,4.08972692489624,4.911182880401611,3.792499542236328,6.676303863525391,5.33037805557251,2.2
64,DANI_2,-0.499027093,1.046498564,-0.330011509,0.40889775100000003,1.040647202,-0.533000474,0.902243081,-0.418223821,0.241490145,0.8852457,1.0134210240000001,-0.545348783,-0.27556783,0.274360751,-0.177062948,0.034057612,1.4387907169999998,0.146493133,-0.244886374,0.12242961,6.762783050537109,3.419745922088623,3.8253815174102783,4.717866897583008,3.6263744831085205,6.926153659820557,5.889551162719727,2.8
65,DANI_4,-1.0071827,1.6628254269999998,-0.5515225970000001,0.786761798,-0.9270659729999999,-0.984567767,2.323424949,-0.356030907,1.4315715169999998,-0.568168336,-1.698663339,-1.025656191,-1.5619665409999999,0.607937116,-0.7146659120000001,-0.184380054,-0.69777556,-0.281095459,0.17834007300000002,-0.9311574090000001,6.33953332901001,3.1925230026245117,3.6166024208068848,4.373081207275391,3.7885425090789795,6.704493045806885,6.0339250564575195,2.8
